# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.9386118159163743e-06 -3.1654443740844735e+00 -6.3844703390714183e-07
5.0000000000000003e-02 -3.9540647399548567e-07 +0.0000000000000000e+00 +4.9999999997915386e-02 +7.9323648081278214e-06 -3.1654275659708384e+00 -5.6306801022711490e-07
1.0000000000000001e-01 -1.5816216953813108e-06 +0.0000000000000000e+00 +9.9999999983323179e-02 +7.9150106815243139e-06 -3.1653770885941932e+00 -4.8246769503007471e-07
1.5000000000000002e-01 -3.5586330515901404e-06 +0.0000000000000000e+00 +1.4999999994371632e-01 +7.8886297741358607e-06 -3.1652928624003818e+00 -3.9843546583508944e-07
2.0000000000000001e-01 -6.3264194984892262e-06 +0.0000000000000000e+00 +1.9999999986658881e-01 +7.8553024025209897e-06 -3.1651748078347324e+00 -3.1276071437910278e-07
2.5000000000000000e-01 -9.8849515405055560e-06 +0.0000000000000000e+00 +2.4999999973943626e-01 +7.8171088467841537e-06 -3.1650228453423517e+00 -2.2723285286759102e-07
2.9999999999999999e-01 -1.4234191210750971e-05 +0.0000000000000000e+00 +2.9999999954975642e-01 +7.7761293355941277e-06 -3.1648368953684134e+00 -1.4364132022591486e-07
3.4999999999999998e-01 -1.9374092051147318e-05 +0.0000000000000000e+00 +3.4999999928504971e-01 +7.7344440312028341e-06 -3.1646168783584381e+00 -6.3775588350885241e-08
3.9999999999999997e-01 -2.5304599092551704e-05 +0.0000000000000000e+00 +3.9999999893281973e-01 +7.6941330144639363e-06 -3.1643627147585836e+00 +1.0574831637984729e-08
4.4999999999999996e-01 -3.2025648834881953e-05 +0.0000000000000000e+00 +4.4999999848057387e-01 +7.6572762698506122e-06 -3.1640743250159318e+00 +7.7620383148041920e-08
4.9999999999999994e-01 -3.9537169227242284e-05 +0.0000000000000000e+00 +4.9999999791582384e-01 +7.6259536704717789e-06 -3.1637516295787722e+00 +1.3557145786438233e-07
5.4999999999999993e-01 -4.7839079648049339e-05 +0.0000000000000000e+00 +5.4999999722608617e-01 +7.6022449630863359e-06 -3.1633945488968913e+00 +1.8263838950256935e-07
5.9999999999999998e-01 -5.6931290885158592e-05 +0.0000000000000000e+00 +5.9999999639888268e-01 +7.5882297531146216e-06 -3.1630030034218555e+00 +2.1703144756371243e-07
6.5000000000000002e-01 -6.6813705115991229e-05 +0.0000000000000000e+00 +6.4999999542174125e-01 +7.5859874896465848e-06 -3.1625769136072992e+00 +2.3696083109239411e-07
7.0000000000000007e-01 -7.7486215887661558e-05 +0.0000000000000000e+00 +6.9999999428219628e-01 +7.5975974504460261e-06 -3.1621161999092098e+00 +2.4063666243797912e-07
7.5000000000000011e-01 -8.8948708097105056e-05 +0.0000000000000000e+00 +7.4999999296778896e-01 +7.6251387269503101e-06 -3.1616207827862155e+00 +2.2626898101980642e-07
8.0000000000000016e-01 -1.0120105797120705e-04 +0.0000000000000000e+00 +7.9999999146606837e-01 +7.6706902092649261e-06 -3.1610905826998645e+00 +1.9206773709678563e-07
8.5000000000000020e-01 -1.1424313304693222e-04 +0.0000000000000000e+00 +8.4999998976459146e-01 +7.7363305711523558e-06 -3.1605255201149176e+00 +1.3624278554191093e-07
9.0000000000000024e-01 -1.2807479215145483e-04 +0.0000000000000000e+00 +8.9999998785092405e-01 +7.8241382550145721e-06 -3.1599255154996295e+00 +5.7003879622209872e-08
9.5000000000000029e-01 -1.4269588538228992e-04 +0.0000000000000000e+00 +9.4999998571264110e-01 +7.9361914568686677e-06 -3.1592904893260356e+00 -4.7439335215359387e-08
1.0000000000000002e+00 -1.5810625408742550e-04 +0.0000000000000000e+00 +9.9999998333732742e-01 +8.0745681113149436e-06 -3.1586203620702293e+00 -1.7887732755154261e-07
1.0500000000000003e+00 -1.7430573084528057e-04 +0.0000000000000000e+00 +1.0499999807125782e+00 +8.2406718592513700e-06 -3.1579150373885225e+00 -3.3826235682257374e-07
1.1000000000000003e+00 -1.9129413943906002e-04 +0.0000000000000000e+00 +1.0999999778259992e+00 +8.4332101167346891e-06 -3.1571743516430835e+00 -5.2319343781913405e-07
1.1500000000000004e+00 -2.0907129481745012e-04 +0.0000000000000000e+00 +1.1499999746652083e+00 +8.6502163768461028e-06 -3.1563981243705399e+00 -7.3043124090132666e-07
1.2000000000000004e+00 -2.2763700304970935e-04 +0.0000000000000000e+00 +1.1999999712178349e+00 +8.8897242937071409e-06 -3.1555861751051819e+00 -9.5673640004843376e-07
1.2500000000000004e+00 -2.4699106128058375e-04 +0.0000000000000000e+00 +1.2499999674715212e+00 +9.1497677157375954e-06 -3.1547383233784996e+00 -1.1988695015387287e-06
1.3000000000000005e+00 -2.6713325768522143e-04 +0.0000000000000000e+00 +1.2999999634139228e+00 +9.4283807189198134e-06 -3.1538543887186958e+00 -1.4535910726278991e-06
1.3500000000000005e+00 -2.8806337142408650e-04 +0.0000000000000000e+00 +1.3499999590327088e+00 +9.7235976400699923e-06 -3.1529341906502433e+00 -1.7176615702261870e-06
1.4000000000000006e+00 -3.0978117259787173e-04 +0.0000000000000000e+00 +1.3999999543155628e+00 +1.0033453110116954e-05 -3.1519775486934023e+00 -1.9878413695742899e-06
1.4500000000000006e+00 -3.3228642220241062e-04 +0.0000000000000000e+00 +1.4499999492501834e+00 +1.0355982087388853e-05 -3.1509842823637570e+00 -2.2608907529181309e-06
