# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
5.0000000000000003e-02 -3.9543169909460438e-07 +0.0000000000000000e+00 +4.9999999997915122e-02 -1.5817253966160359e-05 +0.0000000000000000e+00 +9.9999999987490729e-01
1.0000000000000001e-01 -1.5817225957125088e-06 +0.0000000000000000e+00 +9.9999999983321056e-02 -3.1634339861563841e-05 +0.0000000000000000e+00 +9.9999999949963436e-01
1.5000000000000002e-01 -3.5588600771015930e-06 +0.0000000000000000e+00 +1.4999999994370913e-01 -4.7451089251458224e-05 +0.0000000000000000e+00 +9.9999999887419710e-01
2.0000000000000001e-01 -6.3268230988449288e-06 +0.0000000000000000e+00 +1.9999999986657180e-01 -6.3267333304003052e-05 +0.0000000000000000e+00 +9.9999999799862227e-01
2.5000000000000000e-01 -9.8855821650063276e-06 +0.0000000000000000e+00 +2.4999999973940301e-01 -7.9082902790268255e-05 +0.0000000000000000e+00 +9.9999999687294727e-01
2.9999999999999999e-01 -1.4235099308275855e-05 +0.0000000000000000e+00 +2.9999999954969897e-01 -9.4897628084234236e-05 +0.0000000000000000e+00 +9.9999999549722007e-01
3.4999999999999998e-01 -1.9375328070115389e-05 +0.0000000000000000e+00 +3.4999999928495845e-01 -1.1071133916279331e-04 +0.0000000000000000e+00 +9.9999999387149963e-01
3.9999999999999997e-01 -2.5306213480904274e-05 +0.0000000000000000e+00 +3.9999999893268351e-01 -1.2652386560575268e-04 +0.0000000000000000e+00 +9.9999999199585565e-01
4.4999999999999996e-01 -3.2027692040085180e-05 +0.0000000000000000e+00 +4.4999999848037997e-01 -1.4233503659583866e-04 +0.0000000000000000e+00 +9.9999998987036864e-01
4.9999999999999994e-01 -3.9539691696310182e-05 +0.0000000000000000e+00 +4.9999999791555788e-01 -1.5814468091870259e-04 +0.0000000000000000e+00 +9.9999998749512986e-01
5.4999999999999993e-01 -4.7842131827587197e-05 +0.0000000000000000e+00 +5.4999999722573212e-01 -1.7395262696292784e-04 +0.0000000000000000e+00 +9.9999998487024166e-01
5.9999999999999998e-01 -5.6934923221426785e-05 +0.0000000000000000e+00 +5.9999999639842305e-01 -1.8975870272003854e-04 +0.0000000000000000e+00 +9.9999998199581719e-01
6.5000000000000002e-01 -6.6817968054989435e-05 +0.0000000000000000e+00 +6.4999999542115694e-01 -2.0556273578450950e-04 +0.0000000000000000e+00 +9.9999997887198055e-01
7.0000000000000007e-01 -7.7491159875233394e-05 +0.0000000000000000e+00 +6.9999999428146653e-01 -2.2136455335377775e-04 +0.0000000000000000e+00 +9.9999997549886688e-01
7.5000000000000011e-01 -8.8954383579063073e-05 +0.0000000000000000e+00 +7.4999999296689146e-01 -2.3716398222825533e-04 +0.0000000000000000e+00 +9.9999997187662226e-01
8.0000000000000016e-01 -1.0120751539347813e-04 +0.0000000000000000e+00 +7.9999999146497913e-01 -2.5296084881134363e-04 +0.0000000000000000e+00 +9.9999996800540392e-01
