# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.5167830548016354e-06 -3.1656463146209717e+00 -6.3615510725867342e-07
5.0000000000000003e-02 -3.9543169909460438e-07 +0.0000000000000000e+00 +4.9999999997915122e-02 +8.5105591777059409e-06 -3.1656295062404549e+00 -5.5764404242679307e-07
1.0000000000000001e-01 -1.5817225957125088e-06 +0.0000000000000000e+00 +9.9999999983321056e-02 +8.4932716005570503e-06 -3.1655790281175835e+00 -4.7393383614930449e-07
1.5000000000000002e-01 -3.5588600771015930e-06 +0.0000000000000000e+00 +1.4999999994370913e-01 +8.4669963975655266e-06 -3.1654948007798400e+00 -3.8681084815678205e-07
2.0000000000000001e-01 -6.3268230988449288e-06 +0.0000000000000000e+00 +1.9999999986657180e-01 +8.4338096216039850e-06 -3.1653767447542021e+00 -2.9806145236077847e-07
2.5000000000000000e-01 -9.8855821650063276e-06 +0.0000000000000000e+00 +2.4999999973940301e-01 +8.3957872891972478e-06 -3.1652247805674358e+00 -2.0947204310976359e-07
2.9999999999999999e-01 -1.4235099308275855e-05 +0.0000000000000000e+00 +2.9999999954969897e-01 +8.3550053655134827e-06 -3.1650388287463702e+00 -1.2282904144577585e-07
3.4999999999999998e-01 -1.9375328070115389e-05 +0.0000000000000000e+00 +3.4999999928495845e-01 +8.3135397493558040e-06 -3.1648188098181955e+00 -3.9918901361271245e-08
3.9999999999999997e-01 -2.5306213480904274e-05 +0.0000000000000000e+00 +3.9999999893268351e-01 +8.2734662581535703e-06 -3.1645646443107394e+00 +3.7471883944325956e-08
4.4999999999999996e-01 -3.2027692040085180e-05 +0.0000000000000000e+00 +4.4999999848037997e-01 +8.2368606129528965e-06 -3.1642762527527477e+00 +1.0755677580889743e-07
4.9999999999999994e-01 -3.9539691696310182e-05 +0.0000000000000000e+00 +4.9999999791555788e-01 +8.2057984234056968e-06 -3.1639535556741820e+00 +1.6854918385321773e-07
5.4999999999999993e-01 -4.7842131827587197e-05 +0.0000000000000000e+00 +5.4999999722573212e-01 +8.1823551727565997e-06 -3.1635964736064892e+00 +2.1866245972838327e-07
5.9999999999999998e-01 -5.6934923221426785e-05 +0.0000000000000000e+00 +5.9999999639842305e-01 +8.1686062028272279e-06 -3.1632049270828957e+00 +2.5610989086558176e-07
6.5000000000000002e-01 -6.6817968054989435e-05 +0.0000000000000000e+00 +6.4999999542115694e-01 +8.1666266989971280e-06 -3.1627788366386898e+00 +2.7910469422872435e-07
7.0000000000000007e-01 -7.7491159875233394e-05 +0.0000000000000000e+00 +6.9999999428146653e-01 +8.1784916751807976e-06 -3.1623181228115027e+00 +2.8586001007044294e-07
7.5000000000000011e-01 -8.8954383579063073e-05 +0.0000000000000000e+00 +7.4999999296689146e-01 +8.2062759588002199e-06 -3.1618227061415927e+00 +2.7458889569197657e-07
8.0000000000000016e-01 -1.0120751539347813e-04 +0.0000000000000000e+00 +7.9999999146497913e-01 +8.2520541757522530e-06 -3.1612925071721349e+00 +2.4350431920745359e-07
8.5000000000000020e-01 -1.1425042285572340e-04 +0.0000000000000000e+00 +8.4999998976328506e-01 +8.3179007353703358e-06 -3.1607274464494952e+00 +1.9081915331308816e-07
9.0000000000000024e-01 -1.2808296479343946e-04 +0.0000000000000000e+00 +8.9999998784937330e-01 +8.4058898153798700e-06 -3.1601274445235199e+00 +1.1474616906180748e-07
9.5000000000000029e-01 -1.4270499130481428e-04 +0.0000000000000000e+00 +9.4999998571081734e-01 +8.5180953468467446e-06 -3.1594924219478182e+00 +1.3498029643822046e-08
1.0000000000000002e+00 -1.5811634373873572e-04 +0.0000000000000000e+00 +9.9999998333520035e-01 +8.6565909991183825e-06 -3.1588222992800459e+00 -1.1471271582633832e-07
1.0500000000000003e+00 -1.7431685467476967e-04 +0.0000000000000000e+00 +1.0499999807101159e+00 +8.8227772759854842e-06 -3.1581169802334377e+00 -2.7083622504326091e-07
1.1000000000000003e+00 -1.9130634789752695e-04 +0.0000000000000000e+00 +1.0999999778231684e+00 +9.0153629700693036e-06 -3.1573763011286604e+00 -4.5247307470188301e-07
1.1500000000000004e+00 -2.0908463835735066e-04 +0.0000000000000000e+00 +1.1499999746619738e+00 +9.2323840794748969e-06 -3.1566000814362312e+00 -6.5638641298236978e-07
1.2000000000000004e+00 -2.2765153212539075e-04 +0.0000000000000000e+00 +1.1999999712141600e+00 +9.4718767633765184e-06 -3.1557881406243236e+00 -8.7933935169322999e-07
1.2500000000000004e+00 -2.4700682634850294e-04 +0.0000000000000000e+00 +1.2499999674673679e+00 +9.7318773752922972e-06 -3.1549402981583001e+00 -1.1180949549504149e-06
1.3000000000000005e+00 -2.6715030920414662e-04 +0.0000000000000000e+00 +1.2999999634092512e+00 +1.0010422496365302e-05 -3.1540563735002483e+00 -1.3694162278550337e-06
1.3500000000000005e+00 -2.8808175985528219e-04 +0.0000000000000000e+00 +1.3499999590274774e+00 +1.0305548968651531e-05 -3.1531361861085045e+00 -1.6300661051697573e-06
1.4000000000000006e+00 -3.0980094840526746e-04 +0.0000000000000000e+00 +1.3999999543097288e+00 +1.0615293928415392e-05 -3.1521795554372045e+00 -1.8968074399940061e-06
1.4500000000000006e+00 -3.3230763585275294e-04 +0.0000000000000000e+00 +1.4499999492437021e+00 +1.0937694839433133e-05 -3.1511863009358003e+00 -2.1664029924379622e-06
1.5000000000000007e+00 -3.5560157404657599e-04 +0.0000000000000000e+00 +1.4999999438171099e+00 +1.1270789526304793e-05 -3.1501562420486060e+00 -2.4356154182955445e-06
1.5500000000000007e+00 -3.7968250564065386e-04 +0.0000000000000000e+00 +1.5499999380176810e+00 +1.1612616207775090e-05 -3.1490891982143241e+00 -2.7012072577163879e-06
1.6000000000000008e+00 -4.0455016404887512e-04 +0.0000000000000000e+00 +1.5999999318331606e+00 +1.1961213530063756e-05 -3.1479849888655931e+00 -2.9599409238769698e-06
1.6500000000000008e+00 -4.3020427339998977e-04 +0.0000000000000000e+00 +1.6499999252513116e+00 +1.2314620600205783e-05 -3.1468434334285145e+00 -3.2085786916509329e-06
1.7000000000000008e+00 -4.5664454849249770e-04 +0.0000000000000000e+00 +1.6999999182599148e+00 +1.2670877019401977e-05 -3.1456643513221922e+00 -3.4438826862787677e-06
1.7500000000000009e+00 -4.8387069474953542e-04 +0.0000000000000000e+00 +1.7499999108467694e+00 +1.3028022916380221e-05 -3.1444475619582692e+00 -3.6626148720369108e-06
1.8000000000000009e+00 -5.1188240817376092e-04 +0.0000000000000000e+00 +1.7999999029996938e+00 +1.3384098980767966e-05 -3.1431928847404706e+00 -3.8615370409064327e-06
1.8500000000000010e+00 -5.4067937530223663e-04 +0.0000000000000000e+00 +1.8499998947065264e+00 +1.3737146496476206e-05 -3.1419001390641381e+00 -4.0374108012413775e-06
1.9000000000000010e+00 -5.7026127316131016e-04 +0.0000000000000000e+00 +1.8999998859551255e+00 +1.4085207375095304e-05 -3.1405691443157724e+00 -4.1869975664369290e-06
1.9500000000000011e+00 -6.0062776922149320e-04 +0.0000000000000000e+00 +1.9499998767333711e+00 +1.4426324189303190e-05 -3.1391997198725718e+00 -4.3070585435975266e-06
2.0000000000000009e+00 -6.3177852135233765e-04 +0.0000000000000000e+00 +1.9999998670291641e+00 +1.4758540206286008e-05 -3.1377916851019778e+00 -4.3943547222050460e-06
2.0500000000000007e+00 -6.6371317777734907e-04 +0.0000000000000000e+00 +2.0499998568304285e+00 +1.5079734664171829e-05 -3.1363448631263537e+00 -4.4466611626001852e-06
2.1000000000000005e+00 -6.9643137703015131e-04 +0.0000000000000000e+00 +2.0999998461251104e+00 +1.5387128486956687e-05 -3.1348590921232113e+00 -4.4658098259749079e-06
2.1500000000000004e+00 -7.2993274791370740e-04 +0.0000000000000000e+00 +2.1499998349011795e+00 +1.5677778513962320e-05 -3.1333342140386291e+00 -4.4546464819051962e-06
2.2000000000000002e+00 -7.6421690946079526e-04 +0.0000000000000000e+00 +2.1999998231466305e+00 +1.5948742274586760e-05 -3.1317700708237406e+00 -4.4160163433109062e-06
2.2500000000000000e+00 -7.9928347089452359e-04 +0.0000000000000000e+00 +2.2499998108494816e+00 +1.6197078013525945e-05 -3.1301665044351963e+00 -4.3527640393001001e-06
2.2999999999999998e+00 -8.3513203158884952e-04 +0.0000000000000000e+00 +2.2999997979977778e+00 +1.6419844715932300e-05 -3.1285233568356192e+00 -4.2677335880791367e-06
2.3499999999999996e+00 -8.7176218102909774e-04 +0.0000000000000000e+00 +2.3499997845795888e+00 +1.6614102132507327e-05 -3.1268404699940571e+00 -4.1637683699311761e-06
2.3999999999999995e+00 -9.0917349877248077e-04 +0.0000000000000000e+00 +2.3999997705830118e+00 +1.6776910804526065e-05 -3.1251176858864507e+00 -4.0437111002658311e-06
2.4499999999999993e+00 -9.4736555440862180e-04 +0.0000000000000000e+00 +2.4499997559961710e+00 +1.6905332088790300e-05 -3.1233548464960776e+00 -3.9104038027424946e-06
2.4999999999999991e+00 -9.8633790752007872e-04 +0.0000000000000000e+00 +2.4999997408072185e+00 +1.6996428182508318e-05 -3.1215517938140098e+00 -3.7666877824701395e-06
2.5499999999999989e+00 -1.0260901076428702e-03 +0.0000000000000000e+00 +2.5499997250043354e+00 +1.7047262148098423e-05 -3.1197083698395698e+00 -3.6154035992861542e-06
2.5999999999999988e+00 -1.0666216942270047e-03 +0.0000000000000000e+00 +2.5999997085757318e+00 +1.7054897937913572e-05 -3.1178244165807838e+00 -3.4593910411169188e-06
2.6499999999999986e+00 -1.1079321965970098e-03 +0.0000000000000000e+00 +2.6499996915096475e+00 +1.7016400418884639e-05 -3.1158997760548273e+00 -3.3014890974227561e-06
2.6999999999999984e+00 -1.1500211339124660e-03 +0.0000000000000000e+00 +2.6999996737943532e+00 +1.6928835397079564e-05 -3.1139342902884857e+00 -3.1445359327299366e-06
2.7499999999999982e+00 -1.1928880151285417e-03 +0.0000000000000000e+00 +2.7499996554181507e+00 +1.6789269642175956e-05 -3.1119278013185974e+00 -2.9913688602523806e-06
2.7999999999999980e+00 -1.2365323389565311e-03 +0.0000000000000000e+00 +2.7999996363693738e+00 +1.6594770911844277e-05 -3.1098801511925043e+00 -2.8448243156057061e-06
2.8499999999999979e+00 -1.2809535938243942e-03 +0.0000000000000000e+00 +2.8499996166363886e+00 +1.6342407976039352e-05 -3.1077911819685000e+00 -2.7077378306163017e-06
2.8999999999999977e+00 -1.3261512578373004e-03 +0.0000000000000000e+00 +2.8999995962075942e+00 +1.6029250641197272e-05 -3.1056607357162811e+00 -2.5829440072280534e-06
2.9499999999999975e+00 -1.3721247987381745e-03 +0.0000000000000000e+00 +2.9499995750714239e+00 +1.5652369774335248e-05 -3.1034886545173843e+00 -2.4732764915093633e-06
2.9999999999999973e+00 -1.4188736738682459e-03 +0.0000000000000000e+00 +2.9999995532163450e+00 +1.5208837327051832e-05 -3.1012747804656398e+00 -2.3815679477631607e-06
3.0499999999999972e+00 -1.4663973301282092e-03 +0.0000000000000000e+00 +3.0499995306308612e+00 +1.4696208216497085e-05 -3.0990190141633280e+00 -2.3106426702835366e-06
3.0999999999999970e+00 -1.5146952039588738e-03 +0.0000000000000000e+00 +3.0999995073035103e+00 +1.4113964693916628e-05 -3.0967214902087425e+00 -2.2632956357449582e-06
3.1499999999999968e+00 -1.5637667213693116e-03 +0.0000000000000000e+00 +3.1499994832228677e+00 +1.3462068466228100e-05 -3.0943824016949684e+00 -2.2423166684562865e-06
3.1999999999999966e+00 -1.6136112979844885e-03 +0.0000000000000000e+00 +3.1999994583775457e+00 +1.2740478373204662e-05 -3.0920019417091775e+00 -2.2504982002290730e-06
3.2499999999999964e+00 -1.6642283390935044e-03 +0.0000000000000000e+00 +3.2499994327561939e+00 +1.1949150259810857e-05 -3.0895803033323217e+00 -2.2906353824351805e-06
3.2999999999999963e+00 -1.7156172396978317e-03 +0.0000000000000000e+00 +3.2999994063474998e+00 +1.1088036848846617e-05 -3.0871176796388275e+00 -2.3655261977534617e-06
3.3499999999999961e+00 -1.7677773845595523e-03 +0.0000000000000000e+00 +3.3499993791401899e+00 +1.0157087613908576e-05 -3.0846142636962792e+00 -2.4779715715964570e-06
3.3999999999999959e+00 -1.8207081482495917e-03 +0.0000000000000000e+00 +3.3999993511230300e+00 +9.1562486526777242e-06 -3.0820702485651257e+00 -2.6307754832080618e-06
3.4499999999999957e+00 -1.8744088951959529e-03 +0.0000000000000000e+00 +3.4499993222848260e+00 +8.0854625605423353e-06 -3.0794858272983610e+00 -2.8267450764232717e-06
3.4999999999999956e+00 -1.9288789797319472e-03 +0.0000000000000000e+00 +3.4999992926144232e+00 +6.9446683045651742e-06 -3.0768611929412288e+00 -3.0686907700811086e-06
3.5499999999999954e+00 -1.9841177461444245e-03 +0.0000000000000000e+00 +3.5499992621007088e+00 +5.7338010978035972e-06 -3.0741965385309080e+00 -3.3594263680819550e-06
3.5999999999999952e+00 -2.0401245287220001e-03 +0.0000000000000000e+00 +3.5999992307326107e+00 +4.4527922739916513e-06 -3.0714920570962203e+00 -3.7017691690805538e-06
