--- model polynom_b (rz > 0). units: [m] for length, [rad] for angle and [m],[T] for polynom_b ---
 len[m]   angle[deg]  PolyB(n=0)   PolyB(n=1)   PolyB(n=2)   PolyB(n=3)   PolyB(n=4)   PolyB(n=5)   PolyB(n=6)   PolyB(n=7)   PolyB(n=8)   PolyB(n=10)  
 0.005  ,  +0.09021 ,  +0.00e+00 ,  +4.60e-03 ,  -3.67e+01 ,  -4.18e+02 ,  -1.43e+05 ,  +6.10e+06 ,  -7.98e+09 ,  -3.05e+10 ,  +4.79e+13 ,  -1.58e+17 , 
 0.005  ,  +0.08055 ,  +0.00e+00 ,  -2.14e-02 ,  -2.32e+01 ,  +8.52e+01 ,  -2.52e+05 ,  -1.28e+06 ,  -2.18e+09 ,  +8.90e+09 ,  +2.05e+13 ,  -1.17e+17 , 
 0.005  ,  +0.06873 ,  +0.00e+00 ,  -2.11e-02 ,  -1.78e+01 ,  -2.88e+02 ,  +7.78e+04 ,  +5.72e+06 ,  -5.86e+09 ,  -3.18e+10 ,  +6.53e+13 ,  -2.71e+17 , 
 0.005  ,  +0.05942 ,  +0.00e+00 ,  -2.57e-02 ,  -1.12e+01 ,  -4.73e+01 ,  +2.88e+04 ,  +1.23e+06 ,  -2.66e+09 ,  -6.86e+09 ,  +3.11e+13 ,  -1.32e+17 , 
 0.010  ,  +0.09771 ,  +0.00e+00 ,  -2.62e-02 ,  -7.05e+00 ,  -3.33e-01 ,  -9.37e+03 ,  +2.90e+05 ,  -4.79e+08 ,  -1.93e+09 ,  +5.59e+12 ,  -2.32e+16 , 
 0.010  ,  +0.07527 ,  +0.00e+00 ,  -2.57e-02 ,  -4.37e+00 ,  -3.45e+01 ,  -9.49e+03 ,  +7.19e+05 ,  -1.85e+07 ,  -3.78e+09 ,  +4.41e+11 ,  -2.45e+15 , 
 0.010  ,  +0.05675 ,  +0.00e+00 ,  -2.55e-02 ,  -2.64e+00 ,  +1.17e+01 ,  +6.24e+03 ,  -1.16e+05 ,  -1.96e+08 ,  +6.76e+08 ,  +1.63e+12 ,  -4.82e+15 , 
 0.010  ,  +0.04354 ,  +0.00e+00 ,  -1.81e-02 ,  -3.08e-01 ,  +5.17e+01 ,  -3.17e+04 ,  -8.14e+05 ,  +7.91e+08 ,  +4.11e+09 ,  -8.39e+12 ,  +3.12e+16 , 
 0.064  ,  +0.21522 ,  +0.00e+00 ,  -7.33e-02 ,  +6.43e-02 ,  +3.80e+00 ,  -2.62e+02 ,  +2.28e+04 ,  +1.16e+07 ,  -2.02e+07 ,  -2.67e+11 ,  +1.44e+15 , 
 0.160  ,  +0.62446 ,  +0.00e+00 ,  -9.20e-01 ,  +3.15e-01 ,  +1.81e+01 ,  +1.96e+03 ,  +3.48e+04 ,  -3.79e+07 ,  -1.22e+08 ,  +3.76e+11 ,  -1.31e+15 , 
 0.160  ,  +0.62498 ,  +0.00e+00 ,  -9.29e-01 ,  +3.00e-02 ,  +1.58e+01 ,  -6.31e+02 ,  +1.88e+04 ,  +3.10e+07 ,  -4.65e+07 ,  -3.77e+11 ,  +1.59e+15 , 
 0.012  ,  +0.03751 ,  +0.00e+00 ,  -4.83e-01 ,  -6.25e+00 ,  -1.58e+01 ,  +2.02e+04 ,  +1.81e+05 ,  -5.10e+08 ,  -1.01e+09 ,  +5.29e+12 ,  -1.90e+16 , 
 0.014  ,  +0.02835 ,  +0.00e+00 ,  -1.40e-01 ,  -4.16e+00 ,  -4.90e+01 ,  -1.26e+03 ,  +2.34e+04 ,  +7.38e+06 ,  +9.97e+07 ,  -7.49e+09 ,  -6.94e+13 , 
 0.016  ,  +0.01824 ,  +0.00e+00 ,  -4.29e-02 ,  -2.00e+00 ,  -1.28e+01 ,  +1.98e+03 ,  +9.44e+03 ,  -6.31e+07 ,  -8.46e+07 ,  +6.95e+11 ,  -2.71e+15 , 
 0.035  ,  +0.02736 ,  -4.07e-04 ,  -1.25e-02 ,  -1.18e+00 ,  +1.27e+00 ,  +1.09e+03 ,  -1.30e+03 ,  -2.40e+07 ,  -6.21e+07 ,  +2.30e+11 ,  -8.33e+14 , 
